properties.ObjectId,properties.StopID,properties.PID,properties.basisForPropertySeizure
29735,39791,1,NULL
29736,39792,1,NULL
29737,39792,2,NULL
29738,39792,3,NULL
29739,39793,1,NULL
29740,39794,1,NULL
29741,39795,1,NULL
29742,39796,1,NULL
29743,39797,1,NULL
29744,39798,1,NULL
29745,39799,1,NULL
29746,39799,2,NULL
29747,39799,3,NULL
29748,39799,4,NULL
29749,39799,5,NULL
29750,39800,1,NULL
29751,39800,2,NULL
29752,39800,3,NULL
29753,39801,1,NULL
29754,39802,1,NULL
29755,39802,2,NULL
29756,39811,1,NULL
29757,39649,1,NULL
29758,39503,1,NULL
29759,39698,1,NULL
29760,39812,1,NULL
29761,39730,1,NULL
29762,39650,1,NULL
29763,39504,1,NULL
29764,39698,2,NULL
29765,39813,1,NULL
29766,39589,1,NULL
29767,39731,1,NULL
29768,39651,1,NULL
29769,39505,1,NULL
29770,39699,1,NULL
29771,39814,1,NULL
29772,39590,1,NULL
29773,39732,1,NULL
29774,39652,1,NULL
29775,39506,1,NULL
29776,39700,1,NULL
29777,39815,1,Contraband
29778,39591,1,NULL
29779,39733,1,NULL
29780,39653,1,NULL
29781,39507,1,NULL
29782,39701,1,NULL
29783,39815,1,Evidence
29784,39592,1,NULL
29785,39734,1,NULL
29786,39654,1,NULL
29787,39508,1,NULL
29788,39702,1,NULL
29789,39816,1,NULL
29790,39593,1,NULL
29791,39735,1,NULL
29792,39656,1,NULL
29793,39509,1,NULL
29794,39703,1,NULL
29795,39817,1,NULL
29796,39594,1,Evidence
29797,39736,1,NULL
29798,39656,2,NULL
29799,39510,1,NULL
29800,39704,1,NULL
29801,39818,1,NULL
29802,39595,1,NULL
29803,39737,1,NULL
29804,39657,1,NULL
29805,39511,1,NULL
29806,39705,1,NULL
29807,39819,1,NULL
29808,39596,1,NULL
29809,39738,1,NULL
29810,39658,1,NULL
29811,39512,1,NULL
29812,39545,1,NULL
29813,39706,1,NULL
29814,39820,1,NULL
29815,39597,1,NULL
29816,39738,2,NULL
29817,39659,1,NULL
29818,39513,1,NULL
29819,39546,1,NULL
29820,39707,1,NULL
29821,39821,1,NULL
29822,39598,1,NULL
29823,39739,1,NULL
29824,39660,1,NULL
29825,39514,1,NULL
29826,39547,1,NULL
29827,39708,1,NULL
29828,39822,1,Evidence
29829,39599,1,NULL
29830,39740,1,NULL
29831,39515,1,NULL
29832,39661,1,NULL
29833,39548,1,NULL
29834,39709,1,NULL
29835,39823,1,NULL
29836,39600,1,NULL
29837,39742,1,NULL
29838,39516,1,NULL
29839,39662,1,NULL
29840,39549,1,NULL
29841,39710,1,NULL
29842,39824,1,NULL
29843,39601,1,NULL
29844,39743,1,NULL
29845,39516,2,NULL
29846,39663,1,NULL
29847,39550,1,NULL
29848,39710,2,NULL
29849,39825,1,NULL
29850,39602,1,NULL
29851,39744,1,NULL
29852,39517,1,NULL
29853,39664,1,NULL
29854,39551,1,NULL
29855,39711,1,NULL
29856,39826,1,NULL
29857,39603,1,NULL
29858,39745,1,NULL
29859,39518,1,NULL
29860,39665,1,NULL
29861,39552,1,NULL
29862,39712,1,NULL
29863,39826,2,NULL
29864,39604,1,NULL
29865,39746,1,NULL
29866,39519,1,NULL
29867,39666,1,NULL
29868,39553,1,NULL
29869,39713,1,NULL
29870,39826,3,NULL
29871,39605,1,NULL
29872,39747,1,NULL
29873,39520,1,NULL
29874,39667,1,NULL
29875,39554,1,NULL
29876,39714,1,NULL
29877,39827,1,NULL
29878,39606,1,NULL
29879,39748,1,NULL
29880,39521,1,NULL
29881,39668,1,NULL
29882,39555,1,NULL
29883,39715,1,NULL
29884,39828,1,NULL
29885,39829,1,NULL
29886,39830,1,NULL
29887,39831,1,NULL
29888,39832,1,NULL
29889,39833,1,NULL
29890,39834,1,NULL
29891,39835,1,NULL
29892,39836,1,NULL
29893,39837,1,NULL
29894,39838,1,NULL
29895,39838,2,NULL
29896,39838,3,NULL
29897,39839,1,NULL
29898,39840,1,NULL
29899,39841,1,NULL
29900,39842,1,NULL
29901,39843,1,NULL
29902,39844,1,NULL
29903,39845,1,NULL
29904,39845,2,NULL
29905,39845,3,NULL
29906,39607,1,NULL
29907,39669,1,NULL
29908,39523,1,NULL
29909,39556,1,NULL
29910,39716,1,NULL
29911,39608,1,NULL
29912,39670,1,NULL
29913,39524,1,NULL
29914,39557,1,NULL
29915,39717,1,NULL
29916,39609,1,NULL
29917,39749,1,NULL
29918,39671,1,Evidence
29919,39525,1,NULL
29920,39558,1,NULL
29921,39718,1,NULL
29922,39610,1,NULL
29923,39750,1,NULL
29924,39672,1,NULL
29925,39526,1,NULL
29926,39559,1,NULL
29927,39719,1,NULL
29928,39611,1,NULL
29929,39751,1,NULL
29930,39673,1,NULL
29931,39527,1,NULL
29932,39560,1,NULL
29933,39719,2,NULL
29934,39612,1,NULL
29935,39751,2,NULL
29936,39674,1,NULL
29937,39528,1,NULL
29938,39561,1,NULL
29939,39720,1,NULL
29940,39613,1,NULL
29941,39751,3,NULL
29942,39675,1,NULL
29943,39529,1,NULL
29944,39562,1,NULL
29945,39614,1,NULL
29946,39751,4,NULL
29947,39530,1,NULL
29948,39562,2,NULL
29949,39615,1,NULL
29950,39752,1,NULL
29951,39530,2,NULL
29952,39563,1,Evidence
29953,39616,1,NULL
29954,39753,1,NULL
29955,39531,1,NULL
29956,39564,1,NULL
29957,39617,1,NULL
29958,39754,1,NULL
29959,39565,1,NULL
29960,39618,1,NULL
29961,39754,2,NULL
29962,39566,1,NULL
29963,39619,1,NULL
29964,39755,1,NULL
29965,39567,1,NULL
29966,39620,1,NULL
29967,39756,1,NULL
29968,39568,1,NULL
29969,39621,1,NULL
29970,39756,2,NULL
29971,39569,1,NULL
29972,39622,1,NULL
29973,39757,1,NULL
29974,39569,2,NULL
29975,39623,1,NULL
29976,39758,1,NULL
29977,39570,1,NULL
29978,39624,1,NULL
29979,39759,1,NULL
29980,39571,1,NULL
29981,39625,1,NULL
29982,39760,1,NULL
29983,39573,1,NULL
29984,39626,1,NULL
29985,39761,1,NULL
29986,39574,1,NULL
29987,39627,1,NULL
29988,39762,1,NULL
29989,39575,1,NULL
29990,39628,1,NULL
29991,39763,1,NULL
29992,39576,1,NULL
29993,39629,1,NULL
29994,39764,1,NULL
29995,39577,1,NULL
29996,39630,1,NULL
29997,39765,1,NULL
29998,39578,1,NULL
29999,39579,1,NULL
30000,39580,1,NULL
30001,40066,1,NULL
30002,40067,1,NULL
30003,40068,1,NULL
30004,40069,1,NULL
30005,40070,1,NULL
30006,40071,1,NULL
30007,40072,1,NULL
30008,40073,1,NULL
30009,40074,1,NULL
30010,40075,1,NULL
30011,40076,1,NULL
30012,40077,1,NULL
30013,40078,1,NULL
30014,40079,1,NULL
30015,40080,1,NULL
30016,40081,1,NULL
30017,40082,1,NULL
30018,40082,2,NULL
30019,40083,1,NULL
30020,40084,1,NULL
30021,40085,1,NULL
30022,40086,1,NULL
30023,40086,2,NULL
30024,40087,1,NULL
30025,40088,1,NULL
30026,40089,1,NULL
30027,40090,1,NULL
30028,40091,1,NULL
30029,40092,1,NULL
30030,40093,1,NULL
30031,40094,1,NULL
30032,40095,1,NULL
30033,40096,1,NULL
30034,40097,1,NULL
30035,40098,1,NULL
30036,40099,1,NULL
30037,40100,1,NULL
30038,40101,1,NULL
30039,40102,1,NULL
30040,40103,1,NULL
30041,40104,1,NULL
30042,40105,1,NULL
30043,40106,1,NULL
30044,40107,1,NULL
30045,40108,1,NULL
30046,40109,1,NULL
30047,40110,1,NULL
30048,40111,1,NULL
30049,40162,1,NULL
30050,39978,1,NULL
30051,39931,1,NULL
30052,40112,1,NULL
30053,40113,1,NULL
30054,40113,2,NULL
30055,39894,1,NULL
30056,40021,1,NULL
30057,40163,1,NULL
30058,39979,1,NULL
30059,40114,1,NULL
30060,39932,1,NULL
30061,39895,1,Evidence
30062,40022,1,NULL
30063,40164,1,NULL
30064,39980,1,NULL
30065,40115,1,NULL
30066,39934,1,NULL
30067,39896,1,NULL
30068,40023,1,NULL
30069,40165,1,NULL
30070,39981,1,NULL
30071,40116,1,NULL
30072,39935,1,NULL
30073,39897,1,NULL
30074,40024,1,NULL
30075,40166,1,NULL
30076,39982,1,NULL
30077,40117,1,NULL
30078,39936,1,NULL
30079,39899,1,NULL
30080,40025,1,NULL
30081,40167,1,NULL
30082,39983,1,NULL
30083,40118,1,NULL
30084,39937,1,NULL
30085,39900,1,NULL
30086,40026,1,NULL
30087,40168,1,NULL
30088,39984,1,NULL
30089,40118,2,NULL
30090,39938,1,NULL
30091,39901,1,NULL
30092,40027,1,NULL
30093,40169,1,NULL
30094,39985,1,NULL
30095,40119,1,NULL
30096,39939,1,NULL
30097,39902,1,NULL
30098,40028,1,NULL
30099,40170,1,NULL
30100,39986,1,NULL
30101,40120,1,NULL
30102,39940,1,NULL
30103,39902,2,NULL
30104,40029,1,NULL
30105,40171,1,NULL
30106,39986,2,NULL
30107,40121,1,NULL
30108,39941,1,NULL
30109,39902,3,NULL
30110,40030,1,NULL
30111,40172,1,NULL
30112,39987,1,NULL
30113,40122,1,Evidence
30114,39942,1,NULL
30115,39903,1,NULL
30116,40031,1,NULL
30117,40173,1,NULL
30118,39988,1,NULL
30119,40124,1,NULL
30120,39943,1,NULL
30121,39904,1,NULL
30122,40032,1,Safekeeping as allowed by law/statute
30123,40174,1,NULL
30124,39989,1,NULL
30125,40125,1,NULL
30126,39944,1,NULL
30127,39905,1,NULL
30128,40033,1,NULL
30129,40175,1,NULL
30130,39990,1,NULL
30131,40127,1,NULL
30132,39945,1,NULL
30133,39906,1,NULL
30134,40034,1,NULL
30135,40176,1,NULL
30136,39991,1,NULL
30137,39846,1,NULL
30138,40128,1,NULL
30139,39946,1,NULL
30140,39907,1,NULL
30141,40035,1,NULL
30142,40177,1,NULL
30143,39991,2,NULL
30144,39847,1,NULL
30145,40129,1,NULL
30146,39947,1,NULL
30147,39908,1,NULL
30148,40035,2,NULL
30149,40178,1,NULL
30150,39992,1,NULL
30151,39848,1,NULL
30152,40130,1,NULL
30153,39948,1,NULL
30154,39909,1,NULL
30155,40036,1,NULL
30156,40179,1,NULL
30157,39993,1,NULL
30158,39849,1,NULL
30159,40131,1,NULL
30160,39949,1,NULL
30161,39910,1,NULL
30162,40037,1,NULL
30163,40180,1,NULL
30164,39994,1,NULL
30165,39850,1,NULL
30166,40132,1,NULL
30167,39950,1,NULL
30168,39911,1,NULL
30169,40038,1,NULL
30170,40181,1,NULL
30171,39995,1,NULL
30172,39851,1,NULL
30173,40133,1,NULL
30174,39951,1,Contraband
30175,39912,1,NULL
30176,40039,1,NULL
30177,40182,1,NULL
30178,39996,1,NULL
30179,39852,1,NULL
30180,40134,1,NULL
30181,39951,2,NULL
30182,39913,1,NULL
30183,40040,1,NULL
30184,40183,1,NULL
30185,39997,1,NULL
30186,39853,1,NULL
30187,40135,1,NULL
30188,39951,3,NULL
30189,39914,1,NULL
30190,40041,1,NULL
30191,40184,1,NULL
30192,39997,2,NULL
30193,39854,1,NULL
30194,40136,1,NULL
30195,39952,1,NULL
30196,39915,1,NULL
30197,40041,2,NULL
30198,40185,1,NULL
30199,39998,1,NULL
30200,39854,2,NULL
30201,40137,1,NULL
30202,39953,1,NULL
30203,39916,1,NULL
30204,40041,3,NULL
30205,40186,1,NULL
30206,39999,1,NULL
30207,39855,1,NULL
30208,40138,1,NULL
30209,39954,1,NULL
30210,39917,1,NULL
30211,40042,1,NULL
30212,40187,1,NULL
30213,40000,1,NULL
30214,39855,2,NULL
30215,40138,2,NULL
30216,39955,1,NULL
30217,39918,1,NULL
30218,40043,1,NULL
30219,40188,1,NULL
30220,40001,1,NULL
30221,39855,3,NULL
30222,40138,3,NULL
30223,39956,1,NULL
30224,39919,1,NULL
30225,40044,1,NULL
30226,40045,1,Safekeeping as allowed by law/statute
30227,40046,1,NULL
30228,40047,1,NULL
30229,40048,1,NULL
30230,40049,1,NULL
30231,40050,1,NULL
30232,40052,1,NULL
30233,40052,2,NULL
30234,40053,1,NULL
30235,40054,1,NULL
30236,40055,1,NULL
30237,40056,1,NULL
30238,40056,2,NULL
30239,40056,3,NULL
30240,40057,1,NULL
30241,40058,1,NULL
30242,40059,1,NULL
30243,40060,1,NULL
30244,40061,1,NULL
30245,40062,1,NULL
30246,40063,1,NULL
30247,40064,1,NULL
30248,40065,1,NULL
30249,39920,1,NULL
30250,39957,1,NULL
30251,40138,4,NULL
30252,40189,1,NULL
30253,40002,1,NULL
30254,39857,1,NULL
30255,39921,1,NULL
30256,39958,1,NULL
30257,40138,5,NULL
30258,40190,1,NULL
30259,40003,1,NULL
30260,39858,1,NULL
30261,39922,1,NULL
30262,39959,1,NULL
30263,40139,1,NULL
30264,40191,1,NULL
30265,40003,2,NULL
30266,39859,1,NULL
30267,39923,1,Evidence
30268,39959,2,NULL
30269,40140,1,NULL
30270,40192,1,NULL
30271,40003,3,NULL
30272,39860,1,NULL
30273,39923,2,NULL
30274,39960,1,NULL
30275,40141,1,NULL
30276,40193,1,NULL
30277,40004,1,NULL
30278,39861,1,NULL
30279,39923,3,NULL
30280,39960,2,NULL
30281,40142,1,NULL
30282,40194,1,NULL
30283,40005,1,NULL
30284,39862,1,NULL
30285,39923,4,Evidence
30286,39961,1,NULL
30287,40143,1,NULL
30288,40195,1,NULL
30289,40006,1,NULL
30290,39863,1,NULL
30291,39923,5,Evidence
30292,39962,1,NULL
30293,40144,1,NULL
30294,40196,1,Evidence
30295,40007,1,NULL
30296,39864,1,NULL
30297,39923,6,Evidence
30298,39963,1,NULL
30299,40145,1,NULL
30300,40197,1,NULL
30301,40008,1,NULL
30302,39865,1,NULL
30303,39923,7,Evidence
30304,39964,1,NULL
30305,40147,1,NULL
30306,40198,1,NULL
30307,40008,2,NULL
30308,39866,1,NULL
30309,39923,8,Evidence
30310,39965,1,NULL
30311,40148,1,NULL
30312,40199,1,NULL
30313,40009,1,NULL
30314,39867,1,NULL
30315,39923,9,NULL
30316,39966,1,NULL
30317,40149,1,NULL
30318,40200,1,NULL
30319,40009,2,NULL
30320,39868,1,NULL
30321,39923,10,NULL
30322,39967,1,NULL
30323,40150,1,NULL
30324,40201,1,NULL
30325,40010,1,NULL
30326,39869,1,NULL
30327,39923,11,NULL
30328,39968,1,NULL
30329,40152,1,NULL
30330,40202,1,NULL
30331,40011,1,NULL
30332,39870,1,NULL
30333,39923,12,NULL
30334,39969,1,NULL
30335,40153,1,NULL
30336,40203,1,NULL
30337,40012,1,NULL
30338,39871,1,NULL
30339,39923,13,NULL
30340,39970,1,NULL
30341,40154,1,NULL
30342,40204,1,NULL
30343,40013,1,NULL
30344,39872,1,NULL
30345,39924,1,NULL
30346,39971,1,NULL
30347,40155,1,NULL
30348,40205,1,NULL
30349,40014,1,NULL
30350,39873,1,NULL
30351,39925,1,NULL
30352,39972,1,NULL
30353,40156,1,Evidence
30354,40206,1,NULL
30355,40015,1,NULL
30356,39874,1,NULL
30357,39926,1,NULL
30358,39973,1,NULL
30359,40157,1,NULL
30360,40207,1,NULL
30361,40016,1,NULL
30362,39875,1,NULL
30363,39927,1,NULL
30364,39974,1,NULL
30365,40158,1,NULL
30366,40208,1,NULL
30367,40017,1,NULL
30368,39876,1,NULL
30369,39928,1,NULL
30370,39975,1,NULL
30371,40159,1,NULL
30372,40209,1,NULL
30373,40018,1,NULL
30374,39877,1,NULL
30375,39929,1,NULL
30376,39976,1,NULL
30377,40160,1,NULL
30378,40209,2,NULL
30379,40019,1,NULL
30380,39878,1,NULL
30381,39930,1,NULL
30382,39977,1,NULL
30383,40161,1,NULL
30384,40210,1,NULL
30385,40020,1,NULL
30386,39879,1,NULL
30387,39880,1,NULL
30388,39881,1,NULL
30389,39882,1,NULL
30390,39883,1,NULL
30391,39884,1,NULL
30392,39885,1,NULL
30393,39886,1,NULL
30394,39887,1,NULL
30395,39888,1,NULL
30396,39889,1,NULL
30397,39890,1,NULL
30398,39891,1,NULL
30399,39892,1,NULL
30400,39893,1,NULL
30401,40488,1,NULL
30402,40439,2,NULL
30403,40489,1,NULL
30404,40440,1,NULL
30405,40302,1,NULL
30406,40490,1,NULL
30407,40441,1,NULL
30408,40256,1,NULL
30409,40303,1,NULL
30410,40491,1,NULL
30411,40442,1,NULL
30412,40257,1,NULL
30413,40303,2,NULL
30414,40492,1,NULL
30415,40443,1,NULL
30416,40258,1,NULL
30417,40304,1,NULL
30418,40492,2,NULL
30419,40444,1,NULL
30420,40259,1,NULL
30421,40305,1,NULL
30422,40493,1,NULL
30423,40445,1,NULL
30424,40260,1,NULL
30425,40306,1,NULL
30426,40494,1,NULL
30427,40446,1,NULL
30428,40261,1,NULL
30429,40307,1,NULL
30430,40495,1,NULL
30431,40447,1,NULL
30432,40262,1,NULL
30433,40307,2,NULL
30434,40496,1,NULL
30435,40448,1,NULL
30436,40308,1,NULL
30437,40263,1,NULL
30438,40497,1,NULL
30439,40449,1,NULL
30440,40309,1,NULL
30441,40264,1,NULL
30442,40498,1,NULL
30443,40450,1,NULL
30444,40310,1,NULL
30445,40265,1,NULL
30446,40499,1,NULL
30447,40451,1,NULL
30448,40311,1,NULL
30449,40266,1,NULL
30450,40500,1,NULL
30451,40452,1,NULL
30452,40312,1,NULL
30453,40267,1,NULL
30454,40501,1,NULL
30455,40453,1,NULL
30456,40313,1,NULL
30457,40268,1,NULL
30458,40502,1,NULL
30459,40454,1,NULL
30460,40347,1,NULL
30461,40314,1,NULL
30462,40269,1,NULL
30463,40503,1,NULL
30464,40348,1,NULL
30465,40455,1,NULL
30466,40315,1,NULL
30467,40270,1,NULL
30468,40504,1,NULL
30469,40348,2,NULL
30470,40456,1,NULL
30471,40316,1,NULL
30472,40271,1,NULL
30473,40505,1,NULL
30474,40349,1,NULL
30475,40457,1,NULL
30476,40317,1,NULL
30477,40272,1,NULL
30478,40506,1,NULL
30479,40350,1,NULL
30480,40458,1,NULL
30481,40273,1,NULL
30482,40507,1,NULL
30483,40318,1,NULL
30484,40350,2,NULL
30485,40459,1,NULL
30486,40274,1,NULL
30487,40508,1,NULL
30488,40351,1,NULL
30489,40319,1,NULL
30490,40460,1,NULL
30491,40275,1,NULL
30492,40509,1,NULL
30493,40352,1,NULL
30494,40320,1,NULL
30495,40461,1,NULL
30496,40276,1,NULL
30497,40510,1,NULL
30498,40353,1,NULL
30499,40321,1,NULL
30500,40462,1,NULL
30501,40277,1,NULL
30502,40511,1,NULL
30503,40354,1,NULL
30504,40322,1,NULL
30505,40463,1,NULL
30506,40278,1,NULL
30507,40512,1,NULL
30508,40355,1,NULL
30509,40323,1,NULL
30510,40464,1,NULL
30511,40279,1,NULL
30512,40513,1,NULL
30513,40356,1,NULL
30514,40324,1,NULL
30515,40465,1,NULL
30516,40280,1,NULL
30517,40514,1,NULL
30518,40357,1,NULL
30519,40325,1,NULL
30520,40281,1,NULL
30521,40466,1,NULL
30522,40515,1,NULL
30523,40358,1,NULL
30524,40325,2,NULL
30525,40282,1,NULL
30526,40467,1,NULL
30527,40516,1,NULL
30528,40359,1,NULL
30529,40326,1,NULL
30530,40283,1,NULL
30531,40468,1,NULL
30532,40517,1,NULL
30533,40326,2,NULL
30534,40360,1,NULL
30535,40284,1,NULL
30536,40469,1,NULL
30537,40518,1,NULL
30538,40327,1,NULL
30539,40361,1,NULL
30540,40285,1,NULL
30541,40519,1,NULL
30542,40470,1,NULL
30543,40328,1,NULL
30544,40362,1,NULL
30545,40286,1,NULL
30546,40520,1,NULL
30547,40471,1,NULL
30548,40329,1,NULL
30549,40363,1,NULL
30550,40287,1,NULL
30551,40521,1,NULL
30552,40472,1,NULL
30553,40330,1,NULL
30554,40364,1,NULL
30555,40287,2,NULL
30556,40522,1,NULL
30557,40473,1,NULL
30558,40331,1,NULL
30559,40365,1,NULL
30560,40287,3,NULL
30561,40522,2,NULL
30562,40474,1,NULL
30563,40332,1,NULL
30564,40394,1,NULL
30565,40366,1,NULL
30566,40367,1,NULL
30567,40368,1,NULL
30568,40369,1,NULL
30569,40370,1,NULL
30570,40371,1,NULL
30571,40372,1,NULL
30572,40373,1,NULL
30573,40374,1,NULL
30574,40375,1,NULL
30575,40376,1,NULL
30576,40377,1,NULL
30577,40378,1,NULL
30578,40379,1,NULL
30579,40380,1,NULL
30580,40381,1,NULL
30581,40382,1,NULL
30582,40383,1,NULL
30583,40384,1,NULL
30584,40384,2,NULL
30585,40385,1,NULL
30586,40386,1,NULL
30587,40387,1,NULL
30588,40388,1,NULL
30589,40389,1,NULL
30590,40390,1,NULL
30591,40391,1,NULL
30592,40392,1,NULL
30593,40393,1,Evidence
30594,40532,1,NULL
30595,40211,1,NULL
30596,40522,3,NULL
30597,40395,1,NULL
30598,40333,1,NULL
30599,40475,1,NULL
30600,40522,4,NULL
30601,40288,1,NULL
30602,40397,1,NULL
30603,40334,1,NULL
30604,40476,1,NULL
30605,40523,1,NULL
30606,40289,1,NULL
30607,40398,1,Contraband
30608,40335,1,NULL
30609,40477,1,NULL
30610,40524,1,NULL
30611,40290,1,NULL
30612,40398,1,Evidence
30613,40336,1,NULL
30614,40478,1,NULL
30615,40525,1,NULL
30616,40291,1,NULL
30617,40399,1,NULL
30618,40337,1,NULL
30619,40479,1,NULL
30620,40526,1,NULL
30621,40292,1,NULL
30622,40399,2,NULL
30623,40338,1,NULL
30624,40480,1,NULL
30625,40526,2,NULL
30626,40293,1,NULL
30627,40400,1,NULL
30628,40339,1,NULL
30629,40481,1,NULL
30630,40526,3,NULL
30631,40293,2,NULL
30632,40401,1,NULL
30633,40340,1,NULL
30634,40482,1,NULL
30635,40527,1,NULL
30636,40294,1,NULL
30637,40401,2,NULL
30638,40341,1,NULL
30639,40483,1,NULL
30640,40528,1,NULL
30641,40295,1,NULL
30642,40212,1,NULL
30643,40402,1,NULL
30644,40341,2,NULL
30645,40484,1,NULL
30646,40529,1,NULL
30647,40296,1,NULL
30648,40213,1,NULL
30649,40403,1,NULL
30650,40342,1,Evidence
30651,40485,1,NULL
30652,40530,1,NULL
30653,40296,2,NULL
30654,40214,1,NULL
30655,40404,1,NULL
30656,40343,1,NULL
30657,40486,1,NULL
30658,40531,1,NULL
30659,40297,1,NULL
30660,40215,1,NULL
30661,40405,1,NULL
30662,40344,1,NULL
30663,40486,2,NULL
30664,40298,1,NULL
30665,40216,1,NULL
30666,40405,2,NULL
30667,40345,1,NULL
30668,40487,1,NULL
30669,40299,1,NULL
30670,40217,1,NULL
30671,40406,1,NULL
30672,40346,1,NULL
30673,40300,1,NULL
30674,40533,1,NULL
30675,40218,1,NULL
30676,40407,1,NULL
30677,40301,1,NULL
30678,40534,1,NULL
30679,40219,1,NULL
30680,40408,1,NULL
30681,40535,1,NULL
30682,40220,1,NULL
30683,40409,1,NULL
30684,40536,1,NULL
30685,40221,1,NULL
30686,40410,1,NULL
30687,40537,1,NULL
30688,40222,1,NULL
30689,40411,1,NULL
30690,40538,1,NULL
30691,40223,1,NULL
30692,40412,1,NULL
30693,40539,1,NULL
30694,40224,1,NULL
30695,40413,1,NULL
30696,40540,1,NULL
30697,40225,1,NULL
30698,40414,1,NULL
30699,40541,1,NULL
30700,40226,1,NULL
30701,40414,2,NULL
30702,40542,1,NULL
30703,40227,1,NULL
30704,40414,3,NULL
30705,40543,1,NULL
30706,40228,1,NULL
30707,40415,1,NULL
30708,40544,1,NULL
30709,40229,1,NULL
30710,40416,1,NULL
30711,40545,1,NULL
30712,40230,1,NULL
30713,40417,1,NULL
30714,40546,1,NULL
30715,40230,2,NULL
30716,40418,1,NULL
30717,40547,1,NULL
30718,40230,3,NULL
30719,40419,1,NULL
30720,40548,1,NULL
30721,40230,4,NULL
30722,40420,1,NULL
30723,40549,1,NULL
30724,40230,5,NULL
30725,40421,1,NULL
30726,40550,1,NULL
30727,40231,1,NULL
30728,40423,1,NULL
30729,40551,1,NULL
30730,40232,1,NULL
30731,40424,1,NULL
30732,40552,1,NULL
30733,40233,1,NULL
30734,40234,1,NULL
30735,40235,1,NULL
30736,40236,1,NULL
30737,40237,1,NULL
30738,40238,1,NULL
30739,40239,1,NULL
30740,40240,1,NULL
30741,40241,1,NULL
30742,40242,1,NULL
30743,40243,1,NULL
30744,40244,1,NULL
30745,40245,1,NULL
30746,40246,1,NULL
30747,40247,1,NULL
30748,40248,1,NULL
30749,40249,1,NULL
30750,40250,1,NULL
30751,40251,1,NULL
30752,40252,1,NULL
30753,40252,2,NULL
30754,40253,1,NULL
30755,40254,1,NULL
30756,40255,1,NULL
30757,40425,1,NULL
30758,40426,1,NULL
30759,40427,1,NULL
30760,40428,1,NULL
30761,40429,1,NULL
30762,40430,1,NULL
30763,40431,1,NULL
30764,40432,1,NULL
30765,40433,1,NULL
30766,40434,1,NULL
30767,40435,1,NULL
30768,40436,1,NULL
30769,40437,1,NULL
30770,40438,1,NULL
30771,40439,1,NULL
30772,40553,1,NULL
30773,40554,1,NULL
30774,40555,1,NULL
30775,40556,1,NULL
30776,40557,1,NULL
30777,40558,1,NULL
30778,40559,1,NULL
30779,40560,1,NULL
30780,40560,2,NULL
30781,40561,1,NULL
30782,40562,1,NULL
30783,40563,1,NULL
30784,40564,1,NULL
30785,40565,1,NULL
30786,40566,1,NULL
30787,40567,1,NULL
30788,40568,1,NULL
30789,40569,1,NULL
30790,40570,1,NULL
30791,40571,1,NULL
30792,40572,1,NULL
30793,40573,1,NULL
30794,40574,1,NULL
30795,40575,1,NULL
30796,40576,1,NULL
30797,40577,1,NULL
30798,40578,1,NULL
30799,40579,1,NULL
30800,40580,1,NULL
30801,40763,1,NULL
30802,40764,1,NULL
30803,40765,1,NULL
30804,40766,1,NULL
30805,40767,1,NULL
30806,40768,1,NULL
30807,40769,1,NULL
30808,40770,1,NULL
30809,40771,1,NULL
30810,40772,1,NULL
30811,40773,1,NULL
30812,40774,1,NULL
30813,40775,1,NULL
30814,40776,1,NULL
30815,40777,1,NULL
30816,40778,1,NULL
30817,40779,1,NULL
30818,40780,1,NULL
30819,40781,1,NULL
30820,40782,1,NULL
30821,40783,1,NULL
30822,40784,1,NULL
30823,40785,1,NULL
30824,40786,1,NULL
30825,40787,1,NULL
30826,40788,1,NULL
30827,40789,1,NULL
30828,40790,1,NULL
30829,40791,1,NULL
30830,40792,1,NULL
30831,40793,1,NULL
30832,40794,1,NULL
30833,40795,1,NULL
30834,40796,1,NULL
30835,40797,1,NULL
30836,40798,1,NULL
30837,40799,1,NULL
30838,40800,1,NULL
30839,40801,1,NULL
30840,40802,1,NULL
30841,40803,1,NULL
30842,40804,1,NULL
30843,40805,1,NULL
30844,40806,1,NULL
30845,40807,1,NULL
30846,40808,1,NULL
30847,40809,1,NULL
30848,40810,1,NULL
30849,40811,1,NULL
30850,40812,1,NULL
30851,40671,1,Contraband
30852,40671,1,Evidence
30853,40672,1,NULL
30854,40673,1,NULL
30855,40674,1,NULL
30856,40675,1,NULL
30857,40676,1,NULL
30858,40677,1,NULL
30859,40677,2,NULL
30860,40678,1,NULL
30861,40679,1,NULL
30862,40679,2,NULL
30863,40680,1,NULL
30864,40681,1,NULL
30865,40682,1,NULL
30866,40682,2,NULL
30867,40683,1,NULL
30868,40684,1,NULL
30869,40685,1,NULL
30870,40686,1,NULL
30871,40687,1,NULL
30872,40688,1,NULL
30873,40689,1,NULL
30874,40690,1,NULL
30875,40691,1,NULL
30876,40692,1,NULL
30877,40692,2,NULL
30878,40692,3,NULL
30879,40693,1,NULL
30880,40694,1,NULL
30881,40695,1,NULL
30882,40696,1,NULL
30883,40697,1,NULL
30884,40698,1,Impound of vehicle
30885,40699,1,NULL
30886,40700,1,NULL
30887,40701,1,NULL
30888,40702,1,NULL
30889,40703,1,NULL
30890,40704,1,NULL
30891,40704,2,NULL
30892,40705,1,NULL
30893,40706,1,NULL
