properties.ObjectId,properties.StopID,properties.PID,properties.contrabandOrEvidenceDiscovered
33508,43787,1,None
33509,43626,1,None
33510,43924,1,None
33511,43863,1,None
33512,43687,1,None
33513,43788,1,None
33514,43627,1,None
33515,43925,1,None
33516,43864,1,None
33517,43688,1,None
33518,43689,1,None
33519,43690,1,None
33520,43691,1,None
33521,43692,1,None
33522,43693,1,None
33523,43694,1,None
33524,43695,1,None
33525,43696,1,None
33526,43697,1,None
33527,43698,1,None
33528,43699,1,None
33529,43700,1,None
33530,43701,1,None
33531,43628,1,None
33532,43865,1,None
33533,43789,1,None
33534,43926,1,None
33535,43629,1,None
33536,43866,1,None
33537,43790,1,None
33538,43927,1,None
33539,43630,1,None
33540,43867,1,Drug Paraphernalia
33541,43791,1,None
33542,43928,1,None
33543,43631,1,None
33544,43867,2,None
33545,43792,1,None
33546,43929,1,None
33547,43632,1,None
33548,43868,1,None
33549,43793,1,None
33550,43930,1,None
33551,43633,1,Drug Paraphernalia
33552,43869,1,None
33553,43794,1,None
33554,43931,1,None
33555,43634,1,None
33556,43870,1,None
33557,43795,1,None
33558,43932,1,None
33559,43635,1,None
33560,43871,1,None
33561,43933,1,None
33562,43636,1,None
33563,43871,2,None
33564,43934,1,None
33565,43637,1,None
33566,43872,1,None
33567,43935,1,None
33568,43638,1,Drugs/narcotics
33569,43873,1,None
33570,43936,1,Alcohol
33571,43639,1,None
33572,43874,1,None
33573,43937,1,None
33574,43640,1,None
33575,43875,1,None
33576,43938,1,Drug Paraphernalia
33577,43641,1,None
33578,43876,1,None
33579,43642,1,None
33580,43878,1,None
33581,43643,1,None
33582,43879,1,None
33583,43644,1,None
33584,43880,1,None
33585,43645,1,None
33586,43881,1,None
33587,43646,1,None
33588,43882,1,None
33589,43647,1,None
33590,43884,1,None
33591,43648,1,None
33592,43885,1,None
33593,43649,1,None
33594,43886,1,None
33595,43650,1,None
33596,43887,1,None
33597,43651,1,None
33598,43888,1,None
33599,43652,1,None
33600,43889,1,None
33601,43939,1,None
33602,43940,1,None
33603,44215,1,None
33604,43941,1,None
33605,44216,1,None
33606,43942,1,None
33607,44217,1,None
33608,43942,2,None
33609,44218,1,None
33610,43942,3,None
33611,44219,1,None
33612,43943,1,None
33613,43944,1,None
33614,44117,1,None
33615,44220,1,None
33616,43945,1,None
33617,44165,1,None
33618,44118,1,None
33619,44221,1,None
33620,43946,1,None
33621,44166,1,None
33622,44119,1,None
33623,44067,1,None
33624,44222,1,None
33625,43947,1,None
33626,44167,1,None
33627,44121,1,None
33628,44068,1,None
33629,44223,1,None
33630,43948,1,None
33631,43974,1,None
33632,44168,1,None
33633,44122,1,None
33634,44069,1,None
33635,44224,1,None
33636,43949,1,None
33637,43975,1,None
33638,44169,1,None
33639,44123,1,Alcohol
33640,44070,1,None
33641,44225,1,None
33642,43950,1,None
33643,43975,2,None
33644,44170,1,None
33645,44123,2,Alcohol
33646,44071,1,None
33647,44226,1,None
33648,43951,1,None
33649,43976,1,None
33650,44171,1,None
33651,44123,3,Alcohol
33652,44072,1,None
33653,44227,1,None
33654,43952,1,None
33655,43976,2,None
33656,44172,1,None
33657,44124,1,None
33658,44073,1,None
33659,44228,1,None
33660,43953,1,None
33661,43977,1,None
33662,44173,1,None
33663,44125,1,None
33664,44074,1,None
33665,44229,1,None
33666,43954,1,None
33667,43978,1,None
33668,44173,2,None
33669,44125,2,None
33670,44075,1,None
33671,44230,1,None
33672,43955,1,None
33673,43979,1,None
33674,44174,1,None
33675,44126,1,None
33676,44076,1,None
33677,44231,1,None
33678,43956,1,Drug Paraphernalia
33679,43980,1,None
33680,44175,1,None
33681,44127,1,None
33682,44077,1,None
33683,44232,1,None
33684,43957,1,None
33685,43981,1,None
33686,44176,1,Drugs/narcotics
33687,44177,1,Drug Paraphernalia
33688,44178,1,None
33689,44179,1,None
33690,44179,2,None
33691,44181,1,None
33692,44182,1,None
33693,44183,1,None
33694,44184,1,None
33695,44185,1,Drug Paraphernalia
33696,44186,1,None
33697,44187,1,None
33698,44188,1,None
33699,44189,1,None
33700,44190,1,None
33701,44191,1,None
33702,44192,1,None
33703,44193,1,None
33704,44194,1,None
33705,44195,1,None
33706,44196,1,None
33707,44197,1,None
33708,44198,1,None
33709,44199,1,None
33710,44200,1,None
33711,44201,1,None
33712,44202,1,None
33713,44203,1,None
33714,44204,1,None
33715,44206,1,None
33716,44207,1,None
33717,44208,1,None
33718,44209,1,None
33719,44210,1,None
33720,44211,1,None
33721,44212,1,None
33722,44213,1,None
33723,44214,1,None
33724,44019,1,None
33725,44263,1,None
33726,43982,1,None
33727,44078,1,None
33728,44128,1,None
33729,43958,1,None
33730,44233,1,None
33731,43983,1,None
33732,44079,1,None
33733,44129,1,None
33734,43959,1,None
33735,44234,1,None
33736,43984,1,None
33737,44080,1,None
33738,44130,1,None
33739,43960,1,Drug Paraphernalia
33740,44235,1,None
33741,43985,1,None
33742,44081,1,None
33743,44131,1,None
33744,43960,1,Drugs/narcotics
33745,44236,1,None
33746,43986,1,None
33747,44082,1,None
33748,44132,1,None
33749,43961,1,None
33750,44237,1,None
33751,43986,2,None
33752,44083,1,None
33753,44133,1,None
33754,43962,1,None
33755,44238,1,None
33756,43987,1,None
33757,44084,1,None
33758,44134,1,None
33759,43963,1,None
33760,44239,1,None
33761,43988,1,None
33762,44085,1,None
33763,44135,1,None
33764,43964,1,None
33765,44240,1,None
33766,43989,1,None
33767,44086,1,None
33768,44136,1,None
33769,43965,1,None
33770,44241,1,None
33771,43990,1,None
33772,44087,1,None
33773,44137,1,None
33774,43965,2,None
33775,44242,1,None
33776,43991,1,None
33777,44088,1,None
33778,44138,1,None
33779,43966,1,Drug Paraphernalia
33780,44243,1,None
33781,44020,1,Drug Paraphernalia
33782,43992,1,None
33783,44089,1,None
33784,44139,1,None
33785,43966,1,Drugs/narcotics
33786,44245,1,None
33787,44264,1,None
33788,44021,1,None
33789,43993,1,None
33790,44090,1,None
33791,44140,1,None
33792,43967,1,Drug Paraphernalia
33793,44246,1,Drug Paraphernalia
33794,44265,1,None
33795,44022,1,None
33796,43994,1,None
33797,44091,1,None
33798,44141,1,None
33799,43967,1,Drugs/narcotics
33800,44246,2,None
33801,44266,1,None
33802,44023,1,None
33803,43995,1,None
33804,44092,1,None
33805,44142,1,None
33806,43968,1,None
33807,44246,3,None
33808,44267,1,None
33809,44024,1,None
33810,43996,1,None
33811,44093,1,None
33812,44143,1,None
33813,43968,2,None
33814,44247,1,None
33815,44269,1,None
33816,44025,1,None
33817,43997,1,None
33818,44094,1,None
33819,44144,1,None
33820,43969,1,None
33821,44248,1,None
33822,44270,1,None
33823,44026,1,None
33824,43998,1,None
33825,44095,1,None
33826,44145,1,None
33827,43970,1,None
33828,44249,1,None
33829,44271,1,None
33830,44027,1,None
33831,43999,1,None
33832,44096,1,None
33833,44146,1,None
33834,43971,1,None
33835,44250,1,None
33836,44272,1,None
33837,44028,1,None
33838,44000,1,None
33839,44097,1,None
33840,44147,1,None
33841,43972,1,None
33842,44250,2,None
33843,44274,1,None
33844,44029,1,None
33845,44001,1,None
33846,44098,1,None
33847,44148,1,None
33848,43973,1,None
33849,44251,1,None
33850,44275,1,None
33851,44030,1,None
33852,44002,1,None
33853,44099,1,None
33854,44100,1,None
33855,44101,1,None
33856,44102,1,None
33857,44103,1,None
33858,44104,1,None
33859,44105,1,None
33860,44106,1,None
33861,44107,1,None
33862,44108,1,None
33863,44109,1,None
33864,44110,1,None
33865,44111,1,None
33866,44112,1,None
33867,44113,1,None
33868,44114,1,None
33869,44115,1,None
33870,44116,1,None
33871,44149,1,None
33872,43973,2,None
33873,44252,1,None
33874,44003,1,None
33875,44150,1,None
33876,43973,3,None
33877,44253,1,None
33878,44004,1,None
33879,44151,1,None
33880,43973,4,None
33881,44254,1,None
33882,44276,1,None
33883,44004,2,None
33884,44152,1,None
33885,43973,5,None
33886,44255,1,None
33887,44031,1,None
33888,44277,1,None
33889,44005,1,Drugs/narcotics
33890,44153,1,None
33891,43973,6,None
33892,44256,1,None
33893,44032,1,None
33894,44278,1,None
33895,44006,1,None
33896,44154,1,None
33897,43973,7,None
33898,44257,1,None
33899,44033,1,None
33900,44279,1,None
33901,44007,1,None
33902,44155,1,None
33903,43973,8,None
33904,44258,1,None
33905,44034,1,None
33906,44280,1,None
33907,44008,1,None
33908,44156,1,None
33909,43973,9,None
33910,44259,1,None
33911,44035,1,None
33912,44281,1,None
33913,44008,2,None
33914,44157,1,None
33915,44260,1,None
33916,44036,1,None
33917,44282,1,None
33918,44009,1,None
33919,44158,1,None
33920,44261,1,None
33921,44037,1,None
33922,44283,1,None
33923,44010,1,None
33924,44159,1,None
33925,44262,1,None
33926,44038,1,None
33927,44284,1,None
33928,44011,1,None
33929,44160,1,None
33930,44039,1,None
33931,44285,1,None
33932,44012,1,None
33933,44161,1,None
33934,44040,1,None
33935,44286,1,None
33936,44013,1,None
33937,44162,1,None
33938,44041,1,None
33939,44287,1,None
33940,44014,1,Alcohol
33941,44163,1,None
33942,44042,1,None
33943,44288,1,None
33944,44015,1,None
33945,44164,1,None
33946,44043,1,None
33947,44289,1,None
33948,44016,1,None
33949,44044,1,None
33950,44290,1,None
33951,44017,1,None
33952,44045,1,None
33953,44291,1,None
33954,44018,1,None
33955,44046,1,None
33956,44292,1,None
33957,44047,1,None
33958,44293,1,None
33959,44048,1,None
33960,44294,1,None
33961,44049,1,None
33962,44295,1,None
33963,44050,1,None
33964,44296,1,None
33965,44051,1,None
33966,44297,1,None
33967,44052,1,None
33968,44298,1,Drugs/narcotics
33969,44053,1,None
33970,44299,1,None
33971,44054,1,None
33972,44300,1,None
33973,44055,1,None
33974,44301,1,None
33975,44301,2,None
33976,44056,1,None
33977,44301,3,None
33978,44057,1,None
33979,44302,1,None
33980,44058,1,None
33981,44303,1,None
33982,44059,1,Drugs/narcotics
33983,44304,1,None
33984,44060,1,None
33985,44305,1,None
33986,44061,1,None
33987,44306,1,None
33988,44062,1,None
33989,44307,1,Weapon(s) other than a firearm
33990,44063,1,None
33991,44308,1,None
33992,44064,1,None
33993,44309,1,None
33994,44064,2,None
33995,44310,1,None
33996,44311,1,None
33997,44064,3,None
33998,44312,1,None
33999,44065,1,None
34000,44066,1,None
34001,44508,1,None
34002,44600,1,None
34003,44414,1,None
34004,44601,1,None
34005,44509,1,None
34006,44602,1,None
34007,44603,1,None
34008,44510,1,None
34009,44647,1,None
34010,44604,1,None
34011,44511,1,None
34012,44555,1,None
34013,44464,1,None
34014,44363,1,None
34015,44415,1,None
34016,44605,1,None
34017,44648,1,None
34018,44512,1,None
34019,44556,1,None
34020,44465,1,None
34021,44363,2,None
34022,44416,1,None
34023,44417,1,None
34024,44418,1,None
34025,44419,1,None
34026,44420,1,Alcohol
34027,44421,1,None
34028,44422,1,None
34029,44423,1,None
34030,44424,1,None
34031,44425,1,Other Contraband or evidence
34032,44426,1,None
34033,44427,1,None
34034,44428,1,None
34035,44429,1,None
34036,44430,1,None
34037,44431,1,None
34038,44432,1,None
34039,44433,1,None
34040,44434,1,None
34041,44435,1,None
34042,44436,1,None
34043,44437,1,None
34044,44438,1,None
34045,44439,1,None
34046,44440,1,None
34047,44441,1,None
34048,44442,1,None
34049,44443,1,None
34050,44444,1,None
34051,44445,1,None
34052,44446,1,None
34053,44447,1,None
34054,44448,1,None
34055,44449,1,None
34056,44450,1,None
34057,44451,1,None
34058,44452,1,None
34059,44453,1,None
34060,44454,1,None
34061,44455,1,None
34062,44456,1,None
34063,44457,1,None
34064,44458,1,None
34065,44459,1,None
34066,44460,1,None
34067,44461,1,None
34068,44462,1,None
34069,44463,1,None
34070,44313,1,None
34071,44364,1,None
34072,44513,1,None
34073,44466,1,None
34074,44606,1,None
34075,44365,1,None
34076,44514,1,None
34077,44649,1,None
34078,44467,1,None
34079,44607,1,None
34080,44365,2,None
34081,44515,1,None
34082,44649,2,None
34083,44468,1,Drug Paraphernalia
34084,44608,1,Drugs/narcotics
34085,44366,1,None
34086,44516,1,None
34087,44650,1,None
34088,44468,1,Drugs/narcotics
34089,44609,1,None
34090,44367,1,Other Contraband or evidence
34091,44517,1,None
34092,44651,1,None
34093,44468,2,None
34094,44610,1,None
34095,44368,1,None
34096,44518,1,None
34097,44652,1,None
34098,44469,1,None
34099,44611,1,None
34100,44369,1,None
34101,44519,1,None
34102,44653,1,None
34103,44470,1,None
34104,44612,1,None
34105,44370,1,None
34106,44520,1,None
34107,44654,1,None
34108,44471,1,None
34109,44613,1,None
34110,44373,1,None
34111,44521,1,Drug Paraphernalia
34112,44655,1,None
34113,44472,1,None
34114,44614,1,None
34115,44374,1,None
34116,44521,2,None
34117,44656,1,None
34118,44473,1,None
34119,44615,1,None
34120,44375,1,None
34121,44521,3,None
34122,44657,1,None
34123,44474,1,None
34124,44616,1,None
34125,44376,1,None
34126,44313,2,None
34127,44522,1,None
34128,44658,1,None
34129,44475,1,None
34130,44617,1,None
34131,44377,1,None
34132,44314,1,None
34133,44523,1,None
34134,44659,1,None
34135,44476,1,None
34136,44618,1,None
34137,44378,1,None
34138,44315,1,None
34139,44524,1,None
34140,44660,1,None
34141,44477,1,None
34142,44619,1,None
34143,44379,1,None
34144,44316,1,None
34145,44525,1,None
34146,44661,1,None
34147,44478,1,None
34148,44620,1,None
34149,44381,1,None
34150,44317,1,None
34151,44526,1,None
34152,44662,1,None
34153,44479,1,None
34154,44621,1,None
34155,44382,1,None
34156,44318,1,None
34157,44527,1,None
34158,44663,1,None
34159,44480,1,None
34160,44622,1,None
34161,44383,1,None
34162,44319,1,None
34163,44528,1,None
34164,44664,1,None
34165,44481,1,Weapon(s) other than a firearm
34166,44623,1,None
34167,44384,1,None
34168,44320,1,None
34169,44529,1,None
34170,44665,1,None
34171,44482,1,None
34172,44624,1,None
34173,44385,1,None
34174,44321,1,None
34175,44530,1,Drugs/narcotics
34176,44666,1,None
34177,44483,1,None
34178,44625,1,None
34179,44386,1,Other Contraband or evidence
34180,44322,1,None
34181,44531,1,None
34182,44667,1,None
34183,44483,2,None
34184,44626,1,None
34185,44387,1,None
34186,44323,1,None
34187,44532,1,None
34188,44533,1,None
34189,44534,1,None
34190,44534,2,None
34191,44535,1,None
34192,44536,1,None
34193,44537,1,None
34194,44538,1,None
34195,44539,1,None
34196,44540,1,None
34197,44541,1,None
34198,44542,1,None
34199,44544,1,None
34200,44545,1,None
34201,44546,1,None
34202,44546,2,None
34203,44547,1,None
34204,44548,1,None
34205,44549,1,None
34206,44550,1,None
34207,44551,1,None
34208,44552,1,None
34209,44553,1,None
34210,44554,1,None
34211,44626,2,None
34212,44388,1,None
34213,44484,1,None
34214,44626,3,None
34215,44389,1,None
34216,44668,1,None
34217,44485,1,None
34218,44627,1,None
34219,44390,1,None
34220,44669,1,None
34221,44486,1,None
34222,44628,1,None
34223,44391,1,None
34224,44670,1,None
34225,44487,1,None
34226,44629,1,None
34227,44392,1,None
34228,44671,1,None
34229,44488,1,None
34230,44630,1,None
34231,44393,1,None
34232,44672,1,None
34233,44489,1,None
34234,44324,1,None
34235,44631,1,None
34236,44394,1,None
34237,44673,1,None
34238,44490,1,None
34239,44325,1,None
34240,44632,1,None
34241,44395,1,None
34242,44674,1,None
34243,44491,1,None
34244,44326,1,None
34245,44633,1,None
34246,44396,1,None
34247,44675,1,None
34248,44492,1,None
34249,44327,1,None
34250,44634,1,None
34251,44397,1,None
34252,44676,1,Alcohol
34253,44493,1,None
34254,44328,1,None
34255,44635,1,None
34256,44398,1,None
34257,44676,2,None
34258,44495,1,None
34259,44329,1,None
34260,44636,1,Alcohol
34261,44399,1,None
34262,44677,1,Alcohol
34263,44496,1,None
34264,44330,1,None
34265,44637,1,Alcohol
34266,44400,1,None
34267,44678,1,None
34268,44497,1,None
34269,44331,1,None
34270,44638,1,Alcohol
34271,44401,1,None
34272,44679,1,None
34273,44498,1,None
34274,44332,1,None
34275,44639,1,None
34276,44402,1,None
34277,44680,1,None
34278,44499,1,None
34279,44333,1,None
34280,44640,1,None
34281,44403,1,None
34282,44681,1,None
34283,44500,1,None
34284,44334,1,None
34285,44640,2,None
34286,44404,1,None
34287,44682,1,Drug Paraphernalia
34288,44501,1,None
34289,44335,1,None
34290,44641,1,None
34291,44405,1,None
34292,44683,1,None
34293,44502,1,None
34294,44337,1,None
34295,44642,1,None
34296,44406,1,None
34297,44684,1,None
34298,44503,1,None
34299,44339,1,None
34300,44643,1,None
34301,44407,1,None
34302,44684,2,None
34303,44503,2,Drugs/narcotics
34304,44340,1,None
34305,44644,1,None
34306,44408,1,None
34307,44684,3,None
34308,44504,1,None
34309,44341,1,None
34310,44645,1,None
34311,44409,1,None
34312,44684,4,None
34313,44505,1,None
34314,44342,1,None
34315,44646,1,None
34316,44410,1,None
34317,44685,1,None
34318,44505,2,None
34319,44343,1,None
34320,44411,1,None
34321,44686,1,None
34322,44506,1,None
34323,44344,1,None
34324,44412,1,None
34325,44687,1,None
34326,44506,2,None
34327,44345,1,None
34328,44413,1,None
34329,44688,1,None
34330,44506,3,None
34331,44346,1,None
34332,44689,1,None
34333,44507,1,None
34334,44347,1,None
34335,44690,1,None
34336,44348,1,None
34337,44691,1,None
34338,44349,1,None
34339,44350,1,None
34340,44350,2,None
34341,44351,1,None
34342,44352,1,None
34343,44353,1,None
34344,44354,1,None
34345,44355,1,None
34346,44356,1,None
34347,44357,1,None
34348,44358,1,None
34349,44359,1,None
34350,44360,1,None
34351,44361,1,None
34352,44362,1,None
34353,44557,1,Drugs/narcotics
34354,44558,1,None
34355,44558,2,None
34356,44558,3,None
34357,44559,1,None
34358,44559,2,None
34359,44560,1,None
34360,44561,1,None
34361,44562,1,None
34362,44563,1,None
34363,44564,1,None
34364,44564,2,Drug Paraphernalia
34365,44565,1,None
34366,44566,1,None
34367,44568,1,None
34368,44569,1,None
34369,44570,1,None
34370,44571,1,None
34371,44572,1,None
34372,44573,1,None
34373,44574,1,None
34374,44575,1,None
34375,44576,1,None
34376,44577,1,None
34377,44577,2,None
34378,44578,1,None
34379,44579,1,None
34380,44580,1,None
34381,44581,1,None
34382,44582,1,None
34383,44583,1,None
34384,44584,1,None
34385,44585,1,None
34386,44586,1,None
34387,44587,1,None
34388,44587,2,None
34389,44588,1,None
34390,44589,1,None
34391,44590,1,None
34392,44591,1,None
34393,44592,1,None
34394,44593,1,None
34395,44594,1,None
34396,44595,1,None
34397,44596,1,None
34398,44597,1,None
34399,44598,1,None
34400,44599,1,None
34401,44692,1,None
34402,44692,2,None
34403,44693,1,None
34404,44694,1,None
34405,44976,1,None
34406,44695,1,None
34407,44696,1,None
34408,44977,1,None
34409,44697,1,None
34410,44978,1,None
34411,44928,2,None
34412,44698,1,None
34413,44979,1,None
34414,44929,1,None
34415,44699,1,None
34416,44980,1,None
34417,44930,1,None
34418,44700,1,None
34419,44835,1,None
34420,44740,1,None
34421,44981,1,None
34422,44931,1,None
34423,44885,1,None
34424,44701,1,None
34425,44836,1,None
34426,44741,1,None
34427,44982,1,None
34428,44932,1,None
34429,44886,1,None
34430,44702,1,None
34431,44837,1,None
34432,44742,1,None
34433,44983,1,None
34434,44933,1,None
34435,44887,1,None
34436,44703,1,None
34437,44838,1,None
34438,44743,1,None
34439,44984,1,None
34440,44934,1,None
34441,44888,1,None
34442,44703,2,None
34443,44839,1,None
34444,44744,1,None
34445,44985,1,None
34446,44935,1,None
34447,44889,1,None
34448,44704,1,None
34449,44840,1,None
34450,44745,1,None
34451,44986,1,None
34452,44936,1,None
34453,44889,2,None
34454,44705,1,None
34455,44841,1,None
34456,44746,1,None
34457,44987,1,None
34458,44937,1,None
34459,44889,3,None
34460,44706,1,None
34461,44842,1,None
34462,44747,1,None
34463,44988,1,None
34464,44938,1,None
34465,44889,4,None
34466,44707,1,None
34467,44843,1,None
34468,44748,1,None
34469,44989,1,None
34470,44939,1,Alcohol
34471,44889,5,None
34472,44708,1,None
34473,44844,1,None
34474,44749,1,None
34475,44990,1,None
34476,44939,2,Alcohol
34477,44890,1,None
34478,45026,1,None
34479,44709,1,None
34480,44845,1,None
34481,44750,1,None
34482,44991,1,None
34483,44940,1,None
34484,44891,1,None
34485,45027,1,None
34486,44710,1,None
34487,44846,1,None
34488,44751,1,None
34489,44992,1,None
34490,44941,1,None
34491,44892,1,None
34492,45028,1,None
34493,44711,1,None
34494,44847,1,None
34495,44752,1,None
34496,44993,1,None
34497,44942,1,None
34498,44892,2,None
34499,45029,1,None
34500,44712,1,None
34501,44848,1,None
34502,44753,1,None
34503,44994,1,None
34504,44943,1,None
34505,44893,1,None
34506,45030,1,None
34507,44713,1,None
34508,44849,1,None
34509,44754,1,None
34510,44995,1,None
34511,44944,1,None
34512,44894,1,None
34513,45031,1,None
34514,44715,1,None
34515,44850,1,None
34516,44755,1,None
34517,44996,1,None
34518,44945,1,None
34519,44895,1,None
34520,45032,1,None
34521,44716,1,None
34522,44851,1,None
34523,44756,1,None
34524,44998,1,None
34525,44946,1,None
34526,44896,1,None
34527,45033,1,None
34528,44717,1,None
34529,44718,1,None
34530,44719,1,None
34531,44720,1,None
34532,44721,1,None
34533,44722,1,None
34534,44723,1,None
34535,44724,1,None
34536,44725,1,None
34537,44726,1,None
34538,44727,1,None
34539,44728,1,None
34540,44729,1,None
34541,44730,1,None
34542,44731,1,None
34543,44732,1,None
34544,44733,1,None
34545,44734,1,None
34546,44735,1,None
34547,44736,1,None
34548,44737,1,None
34549,44737,2,None
34550,44738,1,None
34551,44739,1,None
34552,44788,1,None
34553,44947,1,None
34554,44852,1,None
34555,44757,1,None
34556,44999,1,None
34557,44897,1,None
34558,44948,1,None
34559,44853,1,None
34560,44758,1,None
34561,45000,1,None
34562,44898,1,None
34563,44949,1,None
34564,44854,1,None
34565,44759,1,None
34566,45001,1,None
34567,44899,1,None
34568,44950,1,None
34569,44855,1,None
34570,44760,1,None
34571,45002,1,None
34572,44900,1,None
34573,44950,2,None
34574,44856,1,None
34575,44761,1,Alcohol
34576,45003,1,None
34577,44902,1,None
34578,44951,1,None
34579,44857,1,None
34580,44762,1,None
34581,45004,1,None
34582,44903,1,None
34583,44952,1,None
34584,45034,1,None
34585,44858,1,None
34586,44763,1,None
34587,45005,1,None
34588,44904,1,None
34589,44953,1,None
34590,45035,1,None
34591,44859,1,None
34592,44764,1,None
34593,45006,1,None
34594,44905,1,None
34595,44954,1,None
34596,45036,1,None
34597,44860,1,None
34598,44765,1,None
34599,45007,1,None
34600,44906,1,None
34601,44955,1,None
34602,45036,2,None
34603,44861,1,None
34604,44766,1,None
34605,45008,1,None
34606,44907,1,None
34607,44956,1,None
34608,45036,3,None
34609,44862,1,None
34610,44767,1,None
34611,45009,1,None
34612,44908,1,None
34613,44957,1,None
34614,45037,1,None
34615,44863,1,None
34616,44768,1,None
34617,44909,1,None
34618,45010,1,None
34619,44958,1,None
34620,45038,1,None
34621,44864,1,None
34622,44769,1,None
34623,44910,1,None
34624,45011,1,None
34625,44959,1,Drug Paraphernalia
34626,45039,1,None
34627,44865,1,None
34628,44770,1,None
34629,44911,1,None
34630,45012,1,None
34631,44959,1,Drugs/narcotics
34632,45039,2,None
34633,44866,1,None
34634,44771,1,None
34635,44912,1,None
34636,45013,1,None
34637,44960,1,None
34638,45039,3,None
34639,44867,1,None
34640,44772,1,None
34641,44913,1,None
34642,45014,1,None
34643,44961,1,None
34644,45039,4,None
34645,44868,1,None
34646,44773,1,None
34647,44914,1,None
34648,45015,1,Drugs/narcotics
34649,44962,1,None
34650,45040,1,Alcohol
34651,44869,1,None
34652,44774,1,None
34653,44914,2,None
34654,45016,1,None
34655,44963,1,None
34656,45041,1,Alcohol
34657,44870,1,None
34658,44775,1,None
34659,44914,3,None
34660,45017,1,None
34661,44964,1,None
34662,45041,2,Alcohol
34663,44871,1,None
34664,44775,2,None
34665,44915,1,None
34666,45018,1,None
34667,44965,1,None
34668,45042,1,None
34669,44872,1,None
34670,44775,3,None
34671,44916,1,None
34672,45019,1,None
34673,44966,1,None
34674,44873,1,None
34675,45043,1,None
34676,44776,1,None
34677,44917,1,None
34678,45020,1,None
34679,44968,1,None
34680,44874,1,None
34681,45044,1,None
34682,44777,1,None
34683,44918,1,None
34684,45021,1,None
34685,44969,1,None
34686,44875,1,None
34687,45045,1,None
34688,44778,1,None
34689,44919,1,None
34690,45022,1,None
34691,44970,1,None
34692,44876,1,None
34693,45046,1,None
34694,44779,1,Drug Paraphernalia
34695,44920,1,None
34696,45022,2,None
34697,44971,1,None
34698,44877,1,None
34699,44878,1,None
34700,44879,1,None
34701,44880,1,None
34702,44881,1,None
34703,44882,1,None
34704,44883,1,None
34705,44884,1,None
34706,44789,1,None
34707,44921,1,None
34708,44780,1,Drug Paraphernalia
34709,45023,1,None
34710,44972,1,None
34711,44921,2,None
34712,44781,1,None
34713,45024,1,None
34714,44973,1,None
34715,44923,1,None
34716,44782,1,None
34717,45025,1,None
34718,44974,1,None
34719,44924,1,None
34720,44783,1,None
34721,45047,1,Alcohol
34722,44975,1,None
34723,44925,1,None
34724,44784,1,None
34725,45047,1,Drug Paraphernalia
34726,44926,1,None
34727,44785,1,None
34728,45047,2,None
34729,44790,1,None
34730,44927,1,None
34731,44786,1,None
34732,45048,1,None
34733,44791,1,None
34734,44928,1,None
34735,44787,1,None
34736,45049,1,None
34737,44792,1,None
34738,45050,1,None
34739,44793,1,None
34740,45051,1,None
34741,44794,1,None
34742,45052,1,None
34743,44795,1,None
34744,45053,1,None
34745,44796,1,None
34746,45054,1,None
34747,44797,1,None
34748,45055,1,None
34749,44798,1,None
34750,45056,1,None
34751,44799,1,None
34752,45057,1,None
34753,44800,1,None
34754,45058,1,None
34755,44801,1,None
34756,45059,1,None
34757,44802,1,None
34758,45060,1,None
34759,44803,1,None
34760,45061,1,None
34761,44804,1,None
34762,45062,1,None
34763,44805,1,None
34764,45062,2,None
34765,44806,1,None
34766,45063,1,None
34767,44807,1,None
34768,45064,1,None
34769,44808,1,None
34770,45065,1,None
34771,44809,1,None
34772,45066,1,None
34773,44810,1,None
34774,44810,2,None
34775,44811,1,None
34776,44812,1,None
34777,44813,1,None
34778,44814,1,None
34779,44815,1,None
34780,44816,1,None
34781,44817,1,None
34782,44818,1,None
34783,44819,1,None
34784,44820,1,None
34785,44821,1,None
34786,44822,1,None
34787,44822,2,None
34788,44823,1,None
34789,44824,1,None
34790,44825,1,None
34791,44826,1,None
34792,44827,1,None
34793,44828,1,None
34794,44829,1,None
34795,44830,1,None
34796,44831,1,None
34797,44832,1,None
34798,44833,1,None
34799,44833,2,None
34800,44834,1,None
34801,45111,1,None
34802,45112,1,None
34803,45113,1,None
34804,45114,1,None
34805,45248,1,None
34806,45115,1,None
34807,45299,1,None
34808,45116,1,None
34809,45249,1,Drug Paraphernalia
34810,46343,1,None
34811,45300,1,None
34812,46389,1,None
34813,45117,1,None
34814,45206,1,None
34815,45250,1,None
34816,45158,1,None
34817,46344,1,None
34818,45302,1,Drug Paraphernalia
34819,46390,1,None
34820,45118,1,Drug Paraphernalia
34821,45207,1,None
34822,45251,1,None
34823,45158,2,None
34824,46345,1,None
34825,45302,1,Drugs/narcotics
34826,46391,1,None
34827,45119,1,None
34828,45208,1,None
34829,45252,1,None
34830,45159,1,None
34831,46346,1,None
34832,45303,1,Alcohol
34833,46392,1,None
34834,45120,1,None
34835,45209,1,None
34836,45253,1,None
34837,45160,1,None
34838,46347,1,None
34839,45303,2,None
34840,46393,1,None
34841,45121,1,None
34842,45209,2,None
34843,45254,1,None
34844,45161,1,None
34845,46348,1,Drug Paraphernalia
34846,45304,1,None
34847,46394,1,None
34848,45122,1,None
34849,45209,3,None
34850,45255,1,None
34851,45162,1,None
34852,46349,1,None
34853,45305,1,None
34854,46395,1,None
34855,45123,1,Drug Paraphernalia
