StopID,PID,ObjectId,perceivedRace_Asian,perceivedRace_Black,perceivedRace_Hispanic,perceivedRace_Middle Eastern or South Asian,perceivedRace_Native American,perceivedRace_Pacific Islander,perceivedRace_White
23808,1,22946,0,1,0,0,0,0,0
23809,1,22952,0,1,0,0,0,0,0
23810,1,22958,0,1,0,0,0,0,0
23811,1,22964,0,0,1,0,0,0,0
23812,1,22970,0,0,1,0,0,0,0
23813,1,22976,0,0,0,0,0,0,1
23814,1,22982,0,0,1,0,0,0,0
23815,1,22988,0,0,0,0,0,0,1
23816,1,22994,0,0,0,0,0,0,1
23817,1,23000,0,1,0,0,0,0,0
23818,1,23006,0,0,0,0,0,0,1
23819,1,23012,0,1,0,0,0,0,0
23820,1,23018,0,0,1,0,0,0,0
23821,1,23024,0,1,0,0,0,0,0
23822,1,23030,0,0,1,0,0,0,0
23823,1,23036,0,1,0,0,0,0,0
23824,1,23042,0,0,1,0,0,0,0
23824,2,23063,0,0,1,0,0,0,0
23824,3,23068,0,0,1,0,0,0,0
23825,1,23073,0,0,0,0,0,0,1
23826,1,23078,0,0,1,0,0,0,0
23827,1,23083,0,1,0,0,0,0,0
23828,1,23088,0,1,0,0,0,0,0
23829,1,23093,0,0,1,0,0,0,0
23830,1,23098,0,0,1,0,0,0,0
23831,1,23103,0,0,0,0,0,0,1
23832,1,23108,0,1,0,0,0,0,0
23833,1,23113,0,1,0,0,0,0,0
23834,1,23118,0,0,1,0,0,0,0
23835,1,23123,0,0,0,0,0,0,1
23836,1,23128,0,0,0,0,0,0,1
23836,2,23133,0,0,1,0,0,0,0
23837,1,23138,1,0,0,0,0,0,0
23838,1,23142,0,0,1,0,0,0,0
23839,1,22803,0,0,0,0,0,0,1
23840,1,22806,1,0,0,0,0,0,0
23841,1,22809,0,0,1,0,0,0,0
23842,1,22813,0,0,1,0,0,0,0
23842,2,22819,0,0,1,0,0,0,0
23843,1,22826,0,0,0,0,0,0,1
23844,1,22833,0,1,0,0,0,0,0
23845,1,22840,0,0,1,0,0,0,0
23846,1,22847,1,0,0,0,0,0,0
23847,1,22854,0,0,1,0,0,0,0
23848,1,22861,0,0,0,0,0,0,1
23849,1,22868,0,1,0,0,0,0,0
23850,1,22875,0,0,1,0,0,0,0
23851,1,22882,0,0,1,0,0,0,0
23852,1,22889,0,1,0,0,0,0,0
23853,1,22896,1,0,0,0,0,0,0
23854,1,22935,1,0,0,0,0,0,0
23855,1,160713,1,1,1,1,1,1,1
23855,2,161007,1,1,1,1,1,1,1
23856,1,23025,0,1,0,0,0,0,0
23856,2,23031,0,1,0,0,0,0,0
23856,3,46080,0,0,1,0,1,0,0
23857,1,23064,0,0,0,0,0,0,1
23858,1,23069,0,0,1,0,0,0,0
23859,1,23074,0,0,1,0,0,0,0
23860,1,23079,0,1,0,0,0,0,0
23861,1,23084,0,0,1,0,0,0,0
23862,1,23089,0,1,0,0,0,0,0
23863,1,23094,0,0,1,0,0,0,0
23864,1,23099,0,0,1,0,0,0,0
23865,1,23104,0,0,1,0,0,0,0
23866,1,23109,0,1,0,0,0,0,0
23867,1,23114,0,1,0,0,0,0,0
23867,2,23119,0,1,0,0,0,0,0
23868,1,23124,0,0,0,0,0,0,1
23869,1,23129,0,1,0,0,0,0,0
23870,1,23134,0,0,1,0,0,0,0
23871,1,23551,0,1,0,0,0,0,0
23871,2,23552,0,1,0,0,0,0,0
23872,1,23553,0,0,0,0,0,0,1
23873,1,23554,0,0,0,0,0,0,1
23874,1,23555,0,1,0,0,0,0,0
23875,1,23556,0,0,0,0,0,0,1
23876,1,23557,0,0,1,0,0,0,0
23877,1,23558,0,0,1,0,0,0,0
23878,1,23559,0,1,0,0,0,0,0
23879,1,23560,0,0,1,0,0,0,0
23880,1,23561,0,0,0,0,0,0,1
23881,1,23562,0,0,1,0,0,0,0
23881,2,23563,0,0,1,0,0,0,0
23882,1,23564,0,0,1,0,0,0,0
23883,1,23565,0,0,0,0,0,0,1
23884,1,23566,0,0,1,0,0,0,0
23885,1,23567,0,0,0,1,0,0,0
23886,1,23568,0,0,1,0,0,0,0
23887,1,23569,0,0,1,0,0,0,0
23888,1,23570,0,0,0,0,0,0,1
23889,1,23571,0,1,0,0,0,0,0
23890,1,23572,0,0,1,0,0,0,0
23891,1,23573,0,1,0,0,0,0,0
23892,1,23574,0,1,0,0,0,0,0
23893,1,23575,0,1,0,0,0,0,0
23894,1,23576,0,0,1,0,0,0,0
23895,1,23577,0,0,1,0,0,0,0
23896,1,23578,0,0,0,0,0,0,1
23897,1,23579,0,0,1,0,0,0,0
23898,1,23580,0,0,1,0,0,0,0
23899,1,23581,0,0,0,0,0,0,1
23900,1,23582,0,0,0,0,0,0,1
23901,1,23583,0,0,1,0,0,0,0
23902,1,23584,0,1,0,0,0,0,0
23902,2,23585,0,0,1,0,0,0,0
23903,1,23586,0,1,0,0,0,0,0
23904,1,23587,0,1,0,0,0,0,0
23905,1,23588,0,1,0,0,0,0,0
23906,1,23589,0,1,0,0,0,0,0
23907,1,23590,0,0,0,0,0,0,1
23908,1,23591,0,0,0,0,0,0,1
23909,1,23592,0,0,0,1,0,0,0
23910,1,23593,0,0,0,0,0,0,1
23911,1,23594,1,0,0,0,0,0,0
23912,1,23595,1,0,0,0,0,0,0
23913,1,23596,0,0,0,0,0,0,1
23914,1,23597,0,0,0,0,0,0,1
23915,1,23598,0,0,0,0,0,0,1
23916,1,23599,0,1,0,0,0,0,0
23917,1,23600,0,0,1,0,0,0,0
23918,1,23234,1,0,0,0,0,0,0
23919,1,23241,0,0,1,0,0,0,0
23920,1,23248,0,1,0,0,0,0,0
23921,1,23255,0,0,0,0,0,0,1
23922,1,23262,0,1,0,0,0,0,0
23923,1,23269,0,1,0,0,0,0,0
23924,1,23276,0,0,0,0,0,0,1
23925,1,23283,0,1,0,0,0,0,0
23926,1,23290,0,0,1,0,0,0,0
23927,1,23297,0,0,1,0,0,0,0
23928,1,23304,0,0,0,0,0,0,1
23929,1,23311,0,0,0,0,0,0,1
23930,1,23318,0,1,0,0,0,0,0
23931,1,23325,0,0,1,0,0,0,0
23932,1,23332,0,0,0,0,0,0,1
23933,1,23339,0,0,0,0,0,0,1
23934,1,23377,0,1,0,0,0,0,0
23935,1,23383,1,0,0,0,0,0,0
23936,1,23389,0,1,0,0,0,0,0
23937,1,46796,0,0,1,0,0,0,1
23939,1,23407,0,0,0,0,0,0,1
23940,1,23412,0,0,0,0,0,0,1
23941,1,23417,0,0,0,0,0,0,1
23942,1,23422,0,0,1,0,0,0,0
23943,1,23427,0,0,1,0,0,0,0
23944,1,23432,0,0,0,0,0,0,1
23945,1,23437,0,0,0,0,0,0,1
23946,1,23442,0,0,1,0,0,0,0
23947,1,23447,0,1,0,0,0,0,0
23948,1,23452,0,0,1,0,0,0,0
23949,1,23457,1,0,0,0,0,0,0
23950,1,23462,0,0,0,0,0,0,1
23951,1,23467,0,0,0,0,0,0,1
23952,1,23472,0,0,0,0,0,0,1
23953,1,23477,0,0,0,0,0,0,1
23954,1,23482,0,0,0,0,0,0,1
23955,1,23502,0,0,0,0,0,0,1
23956,1,23505,0,0,1,0,0,0,0
23957,1,23509,0,0,1,0,0,0,0
23958,1,23513,0,0,0,0,0,0,1
23959,1,23517,0,1,0,0,0,0,0
23960,1,23521,0,0,1,0,0,0,0
23961,1,23525,0,0,1,0,0,0,0
23962,1,23529,0,0,1,0,0,0,0
23963,1,23533,0,0,1,0,0,0,0
23964,1,23537,0,0,1,0,0,0,0
23965,1,23541,0,0,0,0,0,0,1
23965,2,23545,0,0,0,0,0,0,1
23966,1,23549,0,0,1,0,0,0,0
23967,1,23227,0,0,1,0,0,0,0
23968,1,23231,0,0,1,0,0,0,0
23969,1,23235,0,0,1,0,0,0,0
23970,1,23239,0,0,0,1,0,0,0
23971,1,23246,0,1,0,0,0,0,0
23972,1,23253,0,0,0,0,0,0,1
23973,1,23260,0,0,1,0,0,0,0
23974,1,23267,0,0,1,0,0,0,0
23975,1,23274,0,0,1,0,0,0,0
23976,1,23281,0,0,1,0,0,0,0
23977,1,23288,0,0,1,0,0,0,0
23978,1,23295,0,0,1,0,0,0,0
23979,1,23302,0,0,1,0,0,0,0
23980,1,23309,0,0,0,0,0,0,1
23981,1,23316,0,1,0,0,0,0,0
23982,1,23323,1,0,0,0,0,0,0
23983,1,23330,1,0,0,0,0,0,0
23984,1,23337,0,1,0,0,0,0,0
23985,1,23379,0,0,1,0,0,0,0
23985,2,23385,0,0,1,0,0,0,0
23986,1,23391,1,0,0,0,0,0,0
23987,1,23397,0,1,0,0,0,0,0
23988,1,23403,0,1,0,0,0,0,0
23989,1,23409,0,0,1,0,0,0,0
23990,1,70257,0,0,1,0,0,1,1
23991,1,23429,0,1,0,0,0,0,0
23992,1,23434,0,0,1,0,0,0,0
23993,1,93786,0,1,0,1,1,1,0
23994,1,23459,0,0,0,0,0,0,1
23995,1,70407,0,1,1,1,0,0,0
23996,1,93981,0,0,1,1,1,0,1
23997,1,23515,0,1,0,0,0,0,0
23998,1,23519,0,1,0,0,0,0,0
23999,1,117655,0,0,1,1,1,1,1
24000,1,23543,0,1,0,0,0,0,0
24001,1,23547,0,0,1,0,0,0,0
24002,1,23242,0,1,0,0,0,0,0
24003,1,93038,0,0,1,0,1,1,1
24003,2,46561,0,0,0,1,1,0,0
24004,1,23291,0,0,1,0,0,0,0
24005,1,23298,0,0,1,0,0,0,0
24006,1,93262,1,0,0,1,0,1,1
24007,1,23333,0,1,0,0,0,0,0
24008,1,23340,0,1,0,0,0,0,0
24009,1,23378,0,1,0,0,0,0,0
24009,2,23384,0,0,0,0,0,0,1
24010,1,23390,0,0,0,1,0,0,0
24011,1,23396,0,0,1,0,0,0,0
24012,1,23402,0,1,0,0,0,0,0
24013,1,23408,0,0,1,0,0,0,0
24014,1,23413,0,0,1,0,0,0,0
24015,1,23418,0,0,0,0,0,0,1
24016,1,23423,0,0,0,0,0,0,1
24016,2,23428,0,0,0,0,0,0,1
24017,1,23433,0,0,1,0,0,0,0
24018,1,23438,0,0,1,0,0,0,0
24019,1,23443,0,0,1,0,0,0,0
24020,1,23448,0,0,1,0,0,0,0
24020,2,23453,0,0,1,0,0,0,0
24021,1,23458,0,0,0,0,0,0,1
24021,2,23463,0,0,0,0,0,0,1
24022,1,23468,0,1,0,0,0,0,0
24023,1,23473,0,0,1,0,0,0,0
24024,1,23478,0,0,1,0,0,0,0
24025,1,23483,0,0,1,0,0,0,0
24026,1,23500,0,1,0,0,0,0,0
24026,2,23503,0,1,0,0,0,0,0
24027,1,23506,0,1,0,0,0,0,0
24028,1,23510,0,1,0,0,0,0,0
24029,1,23514,0,0,0,0,0,0,1
24030,1,23518,0,0,0,0,0,0,1
24031,1,23522,0,0,1,0,0,0,0
24032,1,23526,0,0,0,0,0,0,1
24033,1,23530,0,0,0,1,0,0,0
24034,1,23534,0,0,0,0,0,0,1
24034,2,23538,0,0,1,0,0,0,0
24035,1,23542,0,1,0,0,0,0,0
24035,2,23546,0,1,0,0,0,0,0
24036,1,116540,0,1,1,1,1,1,0
24037,1,116395,1,0,1,1,1,1,0
24038,1,116570,1,0,1,1,1,1,0
24039,1,116835,1,0,1,1,1,1,0
24040,1,117047,1,0,1,1,1,1,0
24041,1,70290,1,0,1,0,0,0,1
24042,1,117250,0,1,1,1,1,1,0
24043,1,93890,0,1,1,1,1,0,0
24044,1,117510,0,1,1,1,1,1,0
24045,1,117620,1,0,1,1,1,1,0
24046,1,70620,0,1,0,1,1,0,0
24047,1,23548,0,0,0,0,0,0,1
24048,1,23230,0,1,0,0,0,0,0
24050,1,23233,0,0,0,0,0,0,1
24051,1,23238,0,0,1,0,0,0,0
24052,1,23245,0,0,0,0,0,0,1
24053,1,23252,0,0,0,0,0,0,1
24054,1,23259,0,0,1,0,0,0,0
24055,1,23266,0,0,0,0,0,0,1
24056,1,23273,0,0,1,0,0,0,0
24057,1,23280,0,0,1,0,0,0,0
24057,2,23287,0,0,1,0,0,0,0
24057,3,23294,0,0,1,0,0,0,0
24057,4,23301,0,0,1,0,0,0,0
24057,5,23308,0,0,1,0,0,0,0
24058,1,23315,0,0,1,0,0,0,0
24058,2,23322,0,0,1,0,0,0,0
24058,3,23329,0,0,1,0,0,0,0
24058,4,23336,0,0,1,0,0,0,0
24059,1,23343,0,0,1,0,0,0,0
24060,1,23344,0,0,0,0,0,0,1
24061,1,23345,0,0,1,0,0,0,0
24062,1,23346,0,0,0,0,0,0,1
24063,1,46695,0,0,1,0,0,0,1
24064,1,23349,0,1,0,0,0,0,0
24065,1,23350,0,0,0,1,0,0,0
24066,1,46703,0,0,1,0,0,0,1
24067,1,23353,0,0,1,0,0,0,0
24068,1,23354,0,0,0,0,0,0,1
24069,1,23355,0,1,0,0,0,0,0
24070,1,23356,0,0,1,0,0,0,0
24071,1,23357,0,0,1,0,0,0,0
24072,1,23358,0,0,1,0,0,0,0
24073,1,23359,0,0,1,0,0,0,0
24074,1,23360,0,1,0,0,0,0,0
24075,1,23361,0,0,1,0,0,0,0
24076,1,23362,0,0,1,0,0,0,0
24077,1,23363,0,1,0,0,0,0,0
24078,1,23364,0,1,0,0,0,0,0
24079,1,23365,0,1,0,0,0,0,0
24081,1,23366,0,0,0,0,0,0,1
24082,1,23367,0,0,0,0,0,0,1
24083,1,23368,0,0,1,0,0,0,0
24084,1,23369,0,0,1,0,0,0,0
24085,1,23370,0,0,0,0,0,0,1
24086,1,23371,0,1,0,0,0,0,0
24087,1,23372,0,0,1,0,0,0,0
24088,1,23373,0,0,0,0,0,0,1
24089,1,23374,0,0,0,1,0,0,0
24090,1,23375,0,1,0,0,0,0,0
24091,1,23240,0,0,1,0,0,0,0
24092,1,23247,0,0,1,0,0,0,0
24093,1,23254,0,1,0,0,0,0,0
24094,1,23261,0,0,0,0,0,0,1
24095,1,23268,0,1,0,0,0,0,0
24096,1,23275,0,0,0,0,0,0,1
24097,1,23282,0,0,1,0,0,0,0
24098,1,23289,0,0,0,0,0,0,1
24099,1,23296,0,0,1,0,0,0,0
24100,1,23303,0,0,1,0,0,0,0
24101,1,23310,0,0,1,0,0,0,0
24102,1,23317,0,0,1,0,0,0,0
24103,1,23324,0,0,0,0,0,0,1
24104,1,23331,0,1,0,0,0,0,0
24105,1,23338,0,0,1,0,0,0,0
24106,1,23376,0,0,1,0,0,0,0
24107,1,23382,0,1,0,0,0,0,0
24107,2,23388,0,0,1,0,0,0,0
24108,1,23394,0,0,0,0,0,0,1
24109,1,23400,0,0,1,0,0,0,0
24110,1,23406,0,0,1,0,0,0,0
24111,1,23411,0,0,1,0,0,0,0
24112,1,23416,0,1,0,0,0,0,0
24113,1,23421,0,0,1,0,0,0,0
24114,1,23426,0,1,0,0,0,0,0
24115,1,23431,0,0,0,0,0,0,1
24116,1,23436,0,0,0,0,0,0,1
24117,1,23441,0,1,0,0,0,0,0
24118,1,23446,0,0,1,0,0,0,0
24119,1,23451,0,0,1,0,0,0,0
24120,1,23456,0,0,0,0,0,0,1
24121,1,23461,0,0,1,0,0,0,0
24122,1,23466,0,0,0,0,0,0,1
24122,2,23471,0,0,0,0,0,0,1
24123,1,23476,1,0,0,0,0,0,0
24124,1,23481,0,0,0,0,0,0,1
24125,1,23486,0,0,0,0,0,0,1
24126,1,23487,0,0,0,0,0,0,1
24127,1,23488,0,0,0,0,0,0,1
24128,1,23489,0,0,0,0,0,0,1
24129,1,23490,0,0,0,0,0,0,1
24130,1,23491,1,0,0,0,0,0,0
24131,1,23492,0,0,1,0,0,0,0
24132,1,23493,0,0,1,0,0,0,0
24133,1,23494,0,0,1,0,0,0,0
24134,1,23495,0,0,1,0,0,0,0
24135,1,23496,0,0,1,0,0,0,0
24136,1,23497,0,0,1,0,0,0,0
24137,1,23498,0,0,0,0,0,1,0
24138,1,162720,1,1,1,1,1,1,1
24139,1,23207,0,1,0,0,0,0,0
24140,1,23208,0,0,0,0,0,0,1
24141,1,23209,0,0,0,0,0,0,1
24142,1,23210,0,1,0,0,0,0,0
24143,1,23211,0,0,0,0,0,0,1
24144,1,23212,0,0,1,0,0,0,0
24145,1,23213,0,0,0,0,0,0,1
24146,1,23214,0,0,0,0,0,0,1
24147,1,23215,0,0,0,0,0,0,1
24148,1,23216,0,0,0,0,0,0,1
24149,1,23217,0,0,1,0,0,0,0
24150,1,23218,0,1,0,0,0,0,0
24150,2,23219,0,1,0,0,0,0,0
24151,1,23220,0,0,1,0,0,0,0
24152,1,23221,0,0,1,0,0,0,0
24153,1,23222,0,0,1,0,0,0,0
24153,2,23223,0,0,1,0,0,0,0
24154,1,23224,0,0,1,0,0,0,0
24154,2,23225,0,0,1,0,0,0,0
24155,1,23226,0,1,0,0,0,0,0
24156,1,23228,0,0,1,0,0,0,0
24157,1,23229,1,0,0,0,0,0,0
24158,1,23232,0,0,0,0,0,0,1
24159,1,23236,1,0,0,0,0,0,0
24160,1,93014,0,0,1,1,1,0,1
24161,1,23271,0,0,1,0,0,0,0
24162,1,23278,0,1,0,0,0,0,0
24162,2,23285,0,1,0,0,0,0,0
24163,1,23292,0,0,0,0,0,0,1
24164,1,23299,0,1,0,0,0,0,0
24165,1,23306,0,0,1,0,0,0,0
24166,1,23313,0,0,0,0,0,0,1
24167,1,23320,0,1,0,0,0,0,0
24168,1,23327,0,0,1,0,0,0,0
24169,1,23334,0,0,0,0,0,0,1
24170,1,23341,0,0,0,0,0,0,1
24171,1,23381,0,0,1,0,0,0,0
24171,2,23387,0,0,1,0,0,0,0
24172,1,23393,0,0,0,0,0,0,1
24174,1,23399,0,0,1,0,0,0,0
24175,1,23405,1,0,0,0,0,0,0
24176,1,23615,0,0,1,0,0,0,0
24176,2,23621,1,0,0,0,0,0,0
24177,1,23627,0,1,0,0,0,0,0
24178,1,23678,0,0,1,0,0,0,0
24179,1,23683,0,0,0,1,0,0,0
24179,2,23688,0,0,1,0,0,0,0
24180,1,23693,0,1,0,0,0,0,0
24181,1,23698,0,0,0,0,0,0,1
24182,1,23703,0,0,1,0,0,0,0
24183,1,23708,0,0,0,0,0,0,1
24184,1,23713,0,0,0,0,0,0,1
24185,1,23720,0,0,0,0,0,0,1
24186,1,23725,0,0,0,0,0,0,1
24187,1,23730,0,0,0,0,0,0,1
24187,2,23735,0,0,0,0,0,0,1
24187,3,23740,0,0,0,0,0,0,1
24187,4,23745,0,0,0,0,0,0,1
24187,5,23750,0,0,0,0,0,0,1
24188,1,23755,0,0,1,0,0,0,0
24189,1,23760,0,1,0,0,0,0,0
24190,1,23765,0,0,1,0,0,0,0
24191,1,23770,0,1,0,0,0,0,0
24192,1,23775,0,0,1,0,0,0,0
24193,1,23783,0,1,0,0,0,0,0
24194,1,23788,0,0,1,0,0,0,0
24195,1,23793,0,0,0,0,0,0,1
24196,1,23798,0,0,0,0,0,0,1
24197,1,23803,0,0,1,0,0,0,0
24198,1,23808,0,0,1,0,0,0,0
24199,1,23813,0,0,1,0,0,0,0
24200,1,23818,0,0,1,0,0,0,0
24202,1,23823,0,1,0,0,0,0,0
24203,1,23828,0,0,1,0,0,0,0
24204,1,23833,0,0,0,0,0,0,1
24205,1,23838,0,0,0,0,0,1,0
24206,1,23843,0,0,1,0,0,0,0
24207,1,23848,0,0,0,0,0,0,1
24208,1,23853,0,1,0,0,0,0,0
24209,1,23858,0,0,0,0,0,0,1
24210,1,23863,0,0,1,0,0,0,0
24211,1,23868,0,1,0,0,0,0,0
24212,1,23873,0,1,0,0,0,0,0
24213,1,23877,0,0,0,0,0,0,1
24214,1,23881,0,0,1,0,0,0,0
24215,1,23885,0,0,1,0,0,0,0
24216,1,23889,0,0,1,0,0,0,0
24217,1,166454,1,1,1,1,1,1,1
24218,1,165865,1,1,1,1,1,1,1
24219,1,166104,1,1,1,1,1,1,1
24220,1,166350,1,1,1,1,1,1,1
24221,1,166614,1,1,1,1,1,1,1
24222,1,166859,1,1,1,1,1,1,1
24223,1,167098,1,1,1,1,1,1,1
24224,1,23888,0,1,0,0,0,0,0
24225,1,23891,0,0,0,0,0,0,1
24226,1,23894,0,1,0,0,0,0,0
24227,1,23897,1,0,0,0,0,0,0
24228,1,23899,0,0,1,0,0,0,0
24229,1,23901,0,0,1,0,0,0,0
24230,1,23902,0,0,0,0,0,0,1
24231,1,23903,0,1,0,0,0,0,0
24231,2,23904,0,1,0,0,0,0,0
24232,1,23905,0,0,1,0,0,0,0
24233,1,23906,0,1,0,0,0,0,0
24234,1,23907,0,0,1,0,0,0,0
24235,1,23908,0,0,1,0,0,0,0
24236,1,23909,0,1,0,0,0,0,0
24237,1,23910,0,1,0,0,0,0,0
24238,1,23911,0,0,1,0,0,0,0
24239,1,23912,0,1,0,0,0,0,0
24240,1,23913,0,0,1,0,0,0,0
24241,1,23914,0,1,0,0,0,0,0
24242,1,23915,0,0,0,0,0,0,1
24243,1,23916,0,0,1,0,0,0,0
24244,1,47835,1,0,1,0,0,0,0
24245,1,23919,0,1,0,0,0,0,0
24246,1,23920,0,0,1,0,0,0,0
24246,2,23921,0,0,1,0,0,0,0
24247,1,23922,0,0,1,0,0,0,0
24248,1,23923,0,0,1,0,0,0,0
24249,1,23924,0,0,0,0,0,0,1
24250,1,23925,0,0,1,0,0,0,0
24251,1,23926,0,1,0,0,0,0,0
24252,1,23927,0,0,1,0,0,0,0
24253,1,23928,0,1,0,0,0,0,0
24254,1,23929,1,0,0,0,0,0,0
24255,1,23930,0,0,1,0,0,0,0
24255,2,23931,0,0,1,0,0,0,0
24255,3,23932,0,0,1,0,0,0,0
24255,4,23933,0,0,1,0,0,0,0
24256,1,23934,0,0,1,0,0,0,0
24257,1,23935,0,1,0,0,0,0,0
24258,1,23936,0,0,1,0,0,0,0
24258,2,23937,0,0,1,0,0,0,0
24258,3,23938,0,0,1,0,0,0,0
24258,4,23939,0,0,1,0,0,0,0
24258,5,23940,0,0,1,0,0,0,0
24258,6,23941,0,0,1,0,0,0,0
24260,1,23942,0,0,0,0,0,0,1
24261,1,23943,0,0,1,0,0,0,0
24262,1,23944,0,1,0,0,0,0,0
24263,1,23945,0,0,1,0,0,0,0
24263,2,23946,0,0,1,0,0,0,0
24263,3,23947,0,0,1,0,0,0,0
24263,4,23948,0,0,1,0,0,0,0
24264,1,23949,0,0,1,0,0,0,0
24265,1,23950,0,0,1,0,0,0,0
24266,1,23603,0,0,0,0,0,0,1
24267,1,23606,0,0,1,0,0,0,0
24268,1,165448,1,1,1,1,1,1,1
24269,1,23689,0,0,0,0,0,0,1
24270,1,23694,0,0,0,1,0,0,0
24271,1,23699,0,0,0,1,0,0,0
24272,1,23704,0,0,0,0,0,0,1
24273,1,23709,0,0,0,0,0,0,1
24274,1,23714,0,0,1,0,0,0,0
24275,1,23718,0,0,1,0,0,0,0
24276,1,23723,0,0,0,0,0,0,1
24277,1,23728,0,0,1,0,0,0,0
24278,1,23733,0,1,0,0,0,0,0
24279,1,23738,0,0,1,0,0,0,0
24280,1,23743,0,0,0,0,0,1,0
24281,1,23748,0,0,0,0,0,0,1
24281,2,23753,0,0,0,0,0,0,1
24281,3,23758,0,0,0,0,0,0,1
24282,1,23763,0,0,1,0,0,0,0
24283,1,23768,0,0,1,0,0,0,0
24283,2,23773,0,0,1,0,0,0,0
24284,1,23779,0,1,0,0,0,0,0
24285,1,23784,0,1,0,0,0,0,0
24286,1,23789,0,1,0,0,0,0,0
24287,1,23794,0,0,0,0,0,0,1
24288,1,23799,0,0,1,0,0,0,0
24289,1,23804,0,1,0,0,0,0,0
24290,1,23809,0,1,0,0,0,0,0
24291,1,23814,0,1,0,0,0,0,0
24291,2,23819,0,0,1,0,0,0,0
24292,1,23824,0,0,0,0,0,0,1
24293,1,23829,1,0,0,0,0,0,0
24294,1,23834,0,0,1,0,0,0,0
24294,2,23839,0,0,1,0,0,0,0
24294,3,23844,0,0,1,0,0,0,0
24295,1,23849,0,0,1,0,0,0,0
24296,1,23854,0,0,1,0,0,0,0
24296,2,23859,0,0,1,0,0,0,0
24297,1,23864,0,0,1,0,0,0,0
24297,2,23869,0,0,1,0,0,0,0
24298,1,23874,0,0,1,0,0,0,0
24299,1,23878,0,0,0,0,0,0,1
24300,1,23882,1,0,0,0,0,0,0
24301,1,23886,0,1,0,0,0,0,0
24302,1,23613,0,0,0,0,0,0,1
24303,1,23619,0,0,1,0,0,0,0
24304,1,23625,0,0,1,0,0,0,0
24304,2,23631,0,0,1,0,0,0,0
24305,1,23682,0,1,0,0,0,0,0
24306,1,23687,0,0,0,0,0,0,1
24307,1,23692,0,0,1,0,0,0,0
24308,1,23697,0,0,0,0,0,0,1
24309,1,23702,0,0,1,0,0,0,0
24310,1,23707,0,0,1,0,0,0,0
24311,1,23712,0,1,0,0,0,0,0
24312,1,23717,0,0,0,0,0,0,1
24313,1,23722,0,0,1,0,0,0,0
24314,1,23727,0,1,0,0,0,0,0
24315,1,23732,0,0,1,0,0,0,0
24315,2,23737,0,0,1,0,0,0,0
24315,3,23742,0,0,1,0,0,0,0
24316,1,23747,0,0,1,0,0,0,0
24317,1,23752,0,0,1,0,0,0,0
24318,1,23757,0,0,1,0,0,0,0
24319,1,23762,0,0,0,0,0,0,1
24320,1,23767,0,1,0,0,0,0,0
24321,1,23772,0,0,0,1,0,0,0
24322,1,23777,0,0,0,1,0,0,0
24323,1,23782,1,0,0,0,0,0,0
24324,1,23786,0,0,0,0,0,0,1
24325,1,23791,0,0,1,0,0,0,0
24326,1,23796,0,1,0,0,0,0,0
24327,1,23801,0,0,0,0,0,0,1
24328,1,23806,0,0,0,0,0,0,1
24329,1,23811,0,0,0,0,0,0,1
24330,1,23816,0,1,0,0,0,0,0
24331,1,47647,0,1,1,0,0,0,0
24332,1,23831,0,1,0,0,0,0,0
24333,1,23836,1,0,0,0,0,0,0
24334,1,23841,0,0,1,0,0,0,0
24335,1,23846,0,1,0,0,0,0,0
24336,1,23851,0,1,0,0,0,0,0
24337,1,23856,0,0,1,0,0,0,0
24338,1,23861,0,0,1,0,0,0,0
24339,1,23866,0,0,1,0,0,0,0
24340,1,23871,0,1,0,0,0,0,0
24341,1,23875,0,0,0,0,0,0,1
24342,1,23879,0,0,0,0,0,0,1
24343,1,23883,0,1,0,0,0,0,0
24344,1,23887,0,0,1,0,0,0,0
24345,1,23890,0,1,0,0,0,0,0
24346,1,23893,0,0,0,1,0,0,0
24347,1,23896,0,1,0,0,0,0,0
24348,1,23601,0,0,1,0,0,0,0
24349,1,23602,0,1,0,0,0,0,0
24351,1,23604,0,0,1,0,0,0,0
24352,1,23605,0,1,0,0,0,0,0
24353,1,23607,0,1,0,0,0,0,0
24354,1,23609,0,0,1,0,0,0,0
24355,1,23612,0,0,1,0,0,0,0
24356,1,23618,0,1,0,0,0,0,0
24357,1,23624,0,1,0,0,0,0,0
24357,2,23630,0,1,0,0,0,0,0
24357,3,23681,0,1,0,0,0,0,0
24357,4,23686,0,0,1,0,0,0,0
24357,5,23691,0,1,0,0,0,0,0
24358,1,23696,0,1,0,0,0,0,0
24359,1,23701,0,1,0,0,0,0,0
24360,1,23706,0,0,1,0,0,0,0
24361,1,23711,0,1,0,0,0,0,0
24362,1,23716,0,0,1,0,0,0,0
24363,1,23721,0,0,0,0,0,0,1
24363,2,23726,0,0,0,0,0,0,1
24364,1,23731,0,0,0,0,0,0,1
24365,1,23736,0,0,1,0,0,0,0
24366,1,23741,0,1,0,0,0,0,0
24366,2,23746,0,1,0,0,0,0,0
24366,3,23751,0,1,0,0,0,0,0
24367,1,23756,1,0,0,0,0,0,0
24368,1,23761,0,0,1,0,0,0,0
24369,1,23766,0,1,0,0,0,0,0
24370,1,23771,0,0,0,0,0,0,1
24371,1,23776,1,0,0,0,0,0,0
24372,1,23778,0,0,1,0,0,0,0
24373,1,23780,0,1,0,0,0,0,0
